ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,23/463,397/18986,0.05793450881612091,2.375690247047239,4.3795352971430335,1.243103802624517e-4,0.014807560001850864,0.013620261168694012,CCN1/CREBBP/EGR1/EXT1/FGF9/FOS/FZD1/HSPA5/ITGA3/LATS2/LTBP1/LTBP2/NBL1/NEO1/SAP130/SFRP2/SKI/SMAD3/SOSTDC1/SPRED2/SPRED3/TGFBRAP1/UBE2O,23
GO:0015012,heparan sulfate proteoglycan biosynthetic process,6/463,33/18986,0.18181818181818182,7.455723542116631,5.868174847303648,1.2889894284903914e-4,0.0149154491011031,0.013719499511060138,EXT1/EXT2/EXTL3/HS3ST3A1/HS3ST3B1/NDST1,6
GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process,8/463,63/18986,0.12698412698412698,5.207171997668757,5.288173312905654,1.407097150895501e-4,0.015483342773264462,0.014241858368962423,BCL2L11/DAP/DIABLO/DNAJA3/HIP1/IFT57/SMAD3/VCP,8
GO:0003007,heart morphogenesis,18/463,274/18986,0.06569343065693431,2.6938563163122136,4.465107074228105,1.4527580873680235e-4,0.015483342773264462,0.014241858368962423,ASXL1/C2CD3/CCN1/COL11A1/COL2A1/EXT1/FLNA/FLRT2/FZD1/FZD2/IFT57/JAG1/NPY2R/PARVA/SFRP2/SMAD3/SMO/TPM1,18
GO:0044344,cellular response to fibroblast growth factor stimulus,11/463,120/18986,0.09166666666666666,3.7589272858171343,4.793261194671792,1.7168627781241104e-4,0.016959254271713773,0.015599428425625742,CCN2/CPS1/EXT1/EXT2/FGF9/FLRT2/NDST1/PAX6/PTPN1/SULF2/ZFP36L2,11
GO:2000177,regulation of neural precursor cell proliferation,10/463,103/18986,0.0970873786407767,3.981211600159366,4.79640725378091,2.1039653510040543e-4,0.020288237313253382,0.018661487160910647,CDH2/CDON/DMRTA2/EGF/FLNA/GLI3/PAX6/PDE9A/SLC16A2/SMO,10
GO:0021871,forebrain regionalization,5/463,24/18986,0.20833333333333334,8.543016558675307,5.845864486421557,2.4446692657716844e-4,0.022933663062740705,0.02109479755140724,DMRTA2/EMX2/FEZF2/GLI3/PAX6,5
GO:0070593,dendrite self-avoidance,4/463,14/18986,0.2857142857142857,11.716136994754706,6.341410241969619,2.877312040564196e-4,0.025332856009315202,0.023301618561914622,CNTN6/EXT1/NEXN/PALLD,4
GO:0071774,response to fibroblast growth factor,11/463,128/18986,0.0859375,3.5239943304535637,4.529869357538555,3.0251766501166626e-4,0.026068011559515922,0.02397782791660217,CCN2/CPS1/EXT1/EXT2/FGF9/FLRT2/NDST1/PAX6/PTPN1/SULF2/ZFP36L2,11
GO:0048709,oligodendrocyte differentiation,10/463,110/18986,0.09090909090909091,3.7278617710583153,4.5363217527331035,3.5961176118339254e-4,0.027753013242351663,0.025527722901801827,B4GALT5/CNP/DAAM2/EIF2B1/GLI3/PAX6/PTPRJ/SLC45A3/TSPAN2/WASF3,10
GO:0034504,protein localization to nucleus,19/463,321/18986,0.059190031152647975,2.4271747979787786,4.077141835952452,3.631875807023798e-4,0.027753013242351663,0.025527722901801827,CREBBP/DKC1/EIF4ENIF1/FGF9/FLNA/GLI3/HDGF/IPO9/KCNQ3/LATS2/NUAK2/NUP214/POLR1A/POM121/SMAD3/SMO/TAF3/TNPO2/ZBTB16,19
GO:0001503,ossification,24/463,456/18986,0.05263157894736842,2.158235762191656,3.9580549096097313,3.7244047491758744e-4,0.0277949732413369,0.025566318466820347,CCN1/CCN2/CDH11/COL11A1/COL2A1/COL5A2/EPHA2/EXT1/EXT2/FGF9/FOSL2/FZD1/GLI2/GLI3/GPLD1/HDAC7/JAG1/SFRP2/SKI/SMAD3/SMO/TOB2/ZBTB16/ZBTB40,24
GO:0009187,cyclic nucleotide metabolic process,6/463,41/18986,0.14634146341463414,6.000948216825581,5.06800592601994,4.438413178855512e-4,0.031875593271890684,0.02931974648192882,ADCY6/CNP/EPHA2/GUCY1B1/PDE4A/PDE9A,6
GO:0048706,embryonic skeletal system development,11/463,134/18986,0.08208955223880597,3.3662035395377323,4.345761781167914,4.4861946086364665e-4,0.031875593271890684,0.02931974648192882,COL11A1/COL2A1/EXT1/FGF9/GLI3/MTHFD1/NDST1/RDH10/SMAD3/SULF2/TULP3,11
GO:0036444,calcium import into the mitochondrion,4/463,16/18986,0.25,10.251619870410368,5.853077020009951,5.03269044624884e-4,0.033137303595377476,0.030480290428600613,MCUB/MCUR1/PSEN2/SPG7,4
GO:0170043,non-proteinogenic amino acid biosynthetic process,4/463,16/18986,0.25,10.251619870410368,5.853077020009951,5.03269044624884e-4,0.033137303595377476,0.030480290428600613,ALDH18A1/ALDH1A1/CPS1/PLOD3,4
GO:0044319,"wound healing, spreading of cells",6/463,42/18986,0.14285714285714285,5.858068497377353,4.983019302728512,5.072871167687415e-4,0.033137303595377476,0.030480290428600613,AJUBA/CCN1/CD151/FLNA/HBEGF/MRTFA,6
GO:0098885,modification of postsynaptic actin cytoskeleton,4/463,17/18986,0.23529411764705882,9.64858340744505,5.640107133248482,6.455119150574228e-4,0.03844593023503769,0.03536326110508079,CAP2/CYFIP1/WASF1/WASF3,4
GO:0008544,epidermis development,21/463,393/18986,0.05343511450381679,2.191185926499926,3.77260405438098,7.017453861909067e-4,0.040877992258921796,0.03760031568663398,ALDH3A2/CCN2/EPHA2/ERRFI1/EXT1/EXTL3/FOSL2/GLI2/JAG1/LATS2/LGR5/MACROH2A2/MAFG/PALLD/PAX6/PLOD3/SMO/SOSTDC1/STS/TECTA/TFDP1,21
GO:0048701,embryonic cranial skeleton morphogenesis,6/463,45/18986,0.13333333333333333,5.467530597552196,4.743648200967544,7.406292567509359e-4,0.04166039569224014,0.03831998449768365,GLI3/MTHFD1/NDST1/RDH10/SMAD3/TULP3,6
GO:0007517,muscle organ development,20/463,369/18986,0.05420054200542006,2.2225734136391044,3.7495004829734238,7.83648546299395e-4,0.04176021858569145,0.038411803398248734,ADARB1/AKIRIN1/ATF3/CDON/COL11A1/DMRTA2/EGR1/FOS/FZD1/FZD2/HBEGF/ITGA7/MAPK12/MCUB/SKI/SMAD3/SMO/SVIL/TPM1/ZNF609,20
GO:0045216,cell-cell junction organization,14/463,218/18986,0.06422018348623854,2.6334436364356906,3.834983816807019,9.655922808822109e-4,0.04827961404411054,0.044408461105161064,ACTB/CDH11/CDH2/CLDN2/EPHA2/EXT1/FLNA/HDAC7/KIRREL1/NECTIN1/PKP4/SMAD3/TLN1/TLN2,14
